# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 13K of event 'cycles'
# Event count (approx.): 2819917169225
#
# Children      Self  Command          Shared Object               Symbol                                 
# ........  ........  ...............  ..........................  .......................................
#
     0.91%     0.03%  iou-wrk-3026     [kernel.vmlinux]            [k] filemap_read
     0.91%     0.03%  iou-wrk-3035     [kernel.vmlinux]            [k] filemap_read
     0.91%     0.05%  iou-wrk-3005     [kernel.vmlinux]            [k] filemap_read
     0.91%     0.01%  iou-wrk-3034     [kernel.vmlinux]            [k] filemap_read
     0.91%     0.03%  kswapd0          [kernel.vmlinux]            [k] shrink_page_list
     0.90%     0.00%  iou-wrk-3020     [kernel.vmlinux]            [k] filemap_get_pages
     0.88%     0.01%  iou-wrk-3025     [kernel.vmlinux]            [k] io_issue_sqe
     0.88%     0.00%  iou-wrk-3025     [kernel.vmlinux]            [k] io_wq_submit_work
     0.87%     0.01%  iou-wrk-3025     [kernel.vmlinux]            [k] io_read
     0.87%     0.00%  iou-wrk-3012     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.86%     0.02%  iou-wrk-2998     [kernel.vmlinux]            [k] filemap_get_pages
     0.84%     0.03%  fio              [kernel.vmlinux]            [k] ttwu_do_wakeup
     0.84%     0.00%  iou-wrk-3006     [kernel.vmlinux]            [k] filemap_get_pages
     0.83%     0.01%  iou-wrk-3001     [kernel.vmlinux]            [k] filemap_get_pages
     0.83%     0.04%  iou-wrk-3025     [kernel.vmlinux]            [k] filemap_read
     0.82%     0.01%  iou-wrk-2999     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.82%     0.10%  fio              [kernel.vmlinux]            [k] check_preempt_curr
     0.82%     0.00%  iou-wrk-3017     [kernel.vmlinux]            [k] filemap_get_pages
     0.79%     0.01%  iou-wrk-3010     [kernel.vmlinux]            [k] filemap_get_pages
     0.78%     0.00%  iou-wrk-3033     [kernel.vmlinux]            [k] filemap_get_pages
     0.78%     0.01%  iou-wrk-3009     [kernel.vmlinux]            [k] filemap_get_pages
     0.78%     0.01%  iou-wrk-3013     [kernel.vmlinux]            [k] filemap_get_pages
     0.76%     0.00%  iou-wrk-3002     [kernel.vmlinux]            [k] filemap_get_pages
     0.76%     0.05%  iou-wrk-3018     [kernel.vmlinux]            [k] filemap_read
     0.75%     0.01%  iou-wrk-3022     [kernel.vmlinux]            [k] filemap_get_pages
     0.75%     0.03%  iou-wrk-2997     [kernel.vmlinux]            [k] schedule_timeout
     0.73%     0.72%  swapper          [kernel.vmlinux]            [k] poll_idle
     0.71%     0.00%  iou-wrk-3016     [kernel.vmlinux]            [k] filemap_get_pages
     0.70%     0.38%  fio              [kernel.vmlinux]            [k] check_preempt_wakeup
     0.70%     0.04%  kswapd0          [kernel.vmlinux]            [k] shrink_active_list
     0.70%     0.00%  iou-wrk-3032     [kernel.vmlinux]            [k] filemap_get_pages
     0.69%     0.01%  iou-wrk-3003     [kernel.vmlinux]            [k] filemap_get_pages
     0.69%     0.67%  fio              [kernel.vmlinux]            [k] __update_load_avg_se
     0.69%     0.69%  kswapd0          [kernel.vmlinux]            [k] native_queued_spin_lock_slowpath
     0.68%     0.01%  iou-wrk-3019     [kernel.vmlinux]            [k] filemap_get_pages
     0.68%     0.03%  kswapd0          [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.68%     0.00%  iou-wrk-3030     [kernel.vmlinux]            [k] filemap_get_pages
     0.68%     0.00%  iou-wrk-3004     [kernel.vmlinux]            [k] filemap_get_pages
     0.67%     0.01%  iou-wrk-3015     [kernel.vmlinux]            [k] filemap_get_pages
     0.67%     0.00%  iou-wrk-2996     [kernel.vmlinux]            [k] filemap_get_pages
     0.67%     0.09%  fio              [kernel.vmlinux]            [k] set_next_entity
     0.66%     0.03%  iou-wrk-3015     [kernel.vmlinux]            [k] schedule_timeout
     0.66%     0.00%  iou-wrk-3008     [kernel.vmlinux]            [k] filemap_get_pages
     0.66%     0.01%  iou-wrk-3027     [kernel.vmlinux]            [k] filemap_get_pages
     0.66%     0.01%  iou-wrk-2996     [kernel.vmlinux]            [k] schedule_timeout
     0.66%     0.01%  iou-wrk-3011     [kernel.vmlinux]            [k] filemap_get_pages
     0.66%     0.00%  iou-wrk-3024     [kernel.vmlinux]            [k] filemap_get_pages
     0.65%     0.04%  kswapd0          [kernel.vmlinux]            [k] __remove_mapping
     0.65%     0.00%  iou-wrk-3005     [kernel.vmlinux]            [k] filemap_get_pages
     0.65%     0.01%  iou-wrk-2997     [kernel.vmlinux]            [k] schedule
     0.65%     0.01%  iou-wrk-3000     [kernel.vmlinux]            [k] filemap_get_pages
     0.65%     0.00%  iou-wrk-3023     [kernel.vmlinux]            [k] filemap_get_pages
     0.64%     0.00%  iou-wrk-3029     [kernel.vmlinux]            [k] filemap_get_pages
     0.64%     0.00%  iou-wrk-3034     [kernel.vmlinux]            [k] filemap_get_pages
     0.63%     0.01%  iou-wrk-3022     [kernel.vmlinux]            [k] schedule_timeout
     0.62%     0.00%  iou-wrk-3017     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.62%     0.21%  iou-wrk-2997     [kernel.vmlinux]            [k] __sched_text_start
     0.62%     0.01%  iou-wrk-3025     [kernel.vmlinux]            [k] schedule_timeout
     0.62%     0.00%  iou-wrk-3026     [kernel.vmlinux]            [k] filemap_get_pages
     0.60%     0.12%  fio              [kernel.vmlinux]            [k] put_prev_entity
     0.60%     0.06%  swapper          [kernel.vmlinux]            [k] __sched_text_start
     0.60%     0.00%  swapper          [kernel.vmlinux]            [k] schedule_idle
     0.59%     0.00%  iou-wrk-3035     [kernel.vmlinux]            [k] filemap_get_pages
     0.59%     0.01%  iou-wrk-3007     [kernel.vmlinux]            [k] filemap_get_pages
     0.59%     0.00%  iou-wrk-2998     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.59%     0.01%  iou-wrk-2998     [kernel.vmlinux]            [k] schedule_timeout
     0.59%     0.00%  iou-wrk-3031     [kernel.vmlinux]            [k] filemap_get_pages
     0.58%     0.01%  iou-wrk-3016     [kernel.vmlinux]            [k] schedule_timeout
     0.58%     0.01%  iou-wrk-3033     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.58%     0.03%  iou-wrk-2996     [kernel.vmlinux]            [k] __sched_text_start
     0.58%     0.00%  iou-wrk-2996     [kernel.vmlinux]            [k] schedule
     0.58%     0.01%  iou-wrk-3022     [kernel.vmlinux]            [k] schedule
     0.58%     0.00%  iou-wrk-2999     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.58%     0.00%  iou-wrk-2997     [kernel.vmlinux]            [k] filemap_get_pages
     0.58%     0.00%  iou-wrk-3028     [kernel.vmlinux]            [k] filemap_get_pages
     0.58%     0.58%  iou-wrk-2999     [kernel.vmlinux]            [k] native_queued_spin_lock_slowpath
     0.57%     0.55%  fio              [kernel.vmlinux]            [k] __update_load_avg_cfs_rq
     0.57%     0.00%  iou-wrk-3002     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.57%     0.00%  iou-wrk-3005     [kernel.vmlinux]            [k] schedule_timeout
     0.57%     0.00%  iou-wrk-3009     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.57%     0.01%  iou-wrk-3010     [kernel.vmlinux]            [k] schedule_timeout
     0.57%     0.32%  fio              [kernel.vmlinux]            [k] reweight_entity
     0.57%     0.00%  iou-wrk-3001     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.57%     0.00%  iou-wrk-3021     [kernel.vmlinux]            [k] filemap_get_pages
     0.57%     0.06%  fio              [kernel.vmlinux]            [k] sched_clock_cpu
     0.56%     0.25%  fio              [kernel.vmlinux]            [k] psi_task_switch
     0.56%     0.03%  iou-wrk-3022     [kernel.vmlinux]            [k] __sched_text_start
     0.56%     0.00%  iou-wrk-3015     [kernel.vmlinux]            [k] schedule
     0.55%     0.01%  iou-wrk-2999     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.55%     0.55%  fio              [kernel.vmlinux]            [k] __switch_to_asm
     0.55%     0.01%  iou-wrk-3010     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.55%     0.02%  iou-wrk-3015     [kernel.vmlinux]            [k] __sched_text_start
     0.55%     0.00%  iou-wrk-3013     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.54%     0.01%  iou-wrk-3025     [kernel.vmlinux]            [k] schedule
     0.54%     0.03%  iou-wrk-3032     [kernel.vmlinux]            [k] schedule_timeout
     0.54%     0.00%  iou-wrk-3024     [kernel.vmlinux]            [k] schedule_timeout
     0.54%     0.01%  iou-wrk-3023     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.54%     0.00%  iou-wrk-2999     [kernel.vmlinux]            [k] workingset_refault
     0.54%     0.01%  iou-wrk-2998     [kernel.vmlinux]            [k] schedule
     0.53%     0.00%  iou-wrk-3025     [kernel.vmlinux]            [k] filemap_get_pages
     0.53%     0.00%  iou-wrk-3004     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.53%     0.03%  iou-wrk-3017     [kernel.vmlinux]            [k] schedule_timeout
     0.53%     0.01%  iou-wrk-3000     [kernel.vmlinux]            [k] schedule_timeout
     0.53%     0.01%  iou-wrk-2998     [kernel.vmlinux]            [k] __sched_text_start
     0.53%     0.03%  iou-wrk-3025     [kernel.vmlinux]            [k] __sched_text_start
     0.53%     0.00%  iou-wrk-3018     [kernel.vmlinux]            [k] filemap_get_pages
     0.52%     0.00%  iou-wrk-3010     [kernel.vmlinux]            [k] schedule
     0.52%     0.00%  iou-wrk-3005     [kernel.vmlinux]            [k] schedule
     0.52%     0.00%  iou-wrk-3019     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.52%     0.00%  iou-wrk-3015     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.51%     0.00%  iou-wrk-3022     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.51%     0.05%  iou-wrk-3005     [kernel.vmlinux]            [k] __sched_text_start
     0.51%     0.01%  iou-wrk-3010     [kernel.vmlinux]            [k] __sched_text_start
     0.50%     0.01%  iou-wrk-3030     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.50%     0.00%  iou-wrk-3012     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.50%     0.50%  iou-wrk-3017     [kernel.vmlinux]            [k] native_queued_spin_lock_slowpath
     0.50%     0.00%  iou-wrk-3026     [kernel.vmlinux]            [k] schedule_timeout
     0.49%     0.48%  fio              [kernel.vmlinux]            [k] native_sched_clock
     0.49%     0.00%  iou-wrk-3024     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.49%     0.36%  iou-wrk-3014     [kernel.vmlinux]            [k] filemap_get_read_batch
     0.49%     0.01%  iou-wrk-3011     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.49%     0.00%  iou-wrk-2999     [kernel.vmlinux]            [k] lru_note_cost
     0.48%     0.00%  kswapd0          [kernel.vmlinux]            [k] __delete_from_page_cache
     0.48%     0.00%  iou-wrk-3027     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.48%     0.00%  iou-wrk-3014     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.47%     0.45%  fio              [kernel.vmlinux]            [k] __switch_to
     0.47%     0.02%  iou-wrk-3029     [kernel.vmlinux]            [k] copy_page_to_iter
     0.47%     0.00%  iou-wrk-3034     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.47%     0.00%  iou-wrk-3016     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.47%     0.00%  iou-wrk-3008     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.47%     0.01%  iou-wrk-3000     [kernel.vmlinux]            [k] schedule
     0.47%     0.00%  iou-wrk-3005     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.47%     0.00%  iou-wrk-3013     [kernel.vmlinux]            [k] schedule_timeout
     0.47%     0.00%  iou-wrk-2996     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.47%     0.01%  iou-wrk-3033     [kernel.vmlinux]            [k] schedule_timeout
     0.46%     0.00%  iou-wrk-3012     [kernel.vmlinux]            [k] workingset_refault
     0.46%     0.09%  iou-wrk-3020     [kernel.vmlinux]            [k] filemap_get_read_batch
     0.46%     0.00%  iou-wrk-3006     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.45%     0.00%  iou-wrk-3018     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.45%     0.00%  iou-wrk-3032     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.45%     0.00%  iou-wrk-3025     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.45%     0.45%  iou-wrk-3029     [kernel.vmlinux]            [k] copy_user_enhanced_fast_string
     0.45%     0.00%  iou-wrk-3029     [kernel.vmlinux]            [k] copyout
     0.45%     0.04%  iou-wrk-3000     [kernel.vmlinux]            [k] __sched_text_start
     0.45%     0.01%  iou-wrk-3001     [kernel.vmlinux]            [k] schedule_timeout
     0.45%     0.00%  iou-wrk-3026     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.45%     0.00%  iou-wrk-3029     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.45%     0.41%  fio              [kernel.vmlinux]            [k] iterate_groups.isra.0
     0.44%     0.00%  iou-wrk-3035     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.44%     0.00%  iou-wrk-3000     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.44%     0.01%  iou-wrk-3026     [kernel.vmlinux]            [k] schedule
     0.44%     0.00%  iou-wrk-3020     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.44%     0.00%  iou-wrk-3003     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.44%     0.00%  iou-wrk-3021     [kernel.vmlinux]            [k] schedule_timeout
     0.43%     0.00%  iou-wrk-2997     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.43%     0.43%  fio              [kernel.vmlinux]            [k] cpuacct_charge
     0.43%     0.43%  fio              [kernel.vmlinux]            [k] switch_mm_irqs_off
     0.43%     0.00%  iou-wrk-3021     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.43%     0.01%  iou-wrk-3030     [kernel.vmlinux]            [k] schedule_timeout
     0.42%     0.42%  iou-wrk-2998     [kernel.vmlinux]            [k] native_queued_spin_lock_slowpath
     0.42%     0.41%  fio              [kernel.vmlinux]            [k] io_worker_release
     0.42%     0.05%  iou-wrk-3026     [kernel.vmlinux]            [k] __sched_text_start
     0.42%     0.01%  iou-wrk-3006     [kernel.vmlinux]            [k] schedule_timeout
     0.42%     0.00%  iou-wrk-3028     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.42%     0.00%  iou-wrk-3007     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.42%     0.02%  iou-wrk-3017     [kernel.vmlinux]            [k] schedule
     0.41%     0.40%  fio              [kernel.vmlinux]            [k] _find_next_bit
     0.40%     0.04%  fio              [kernel.vmlinux]            [k] io_file_get_normal
     0.40%     0.00%  iou-wrk-3019     [kernel.vmlinux]            [k] schedule_timeout
     0.40%     0.40%  iou-wrk-3013     [kernel.vmlinux]            [k] native_queued_spin_lock_slowpath
     0.40%     0.37%  fio              [kernel.vmlinux]            [k] _raw_spin_lock_irqsave
     0.40%     0.01%  iou-wrk-3004     [kernel.vmlinux]            [k] schedule_timeout
     0.40%     0.03%  iou-wrk-3017     [kernel.vmlinux]            [k] __sched_text_start
     0.39%     0.01%  iou-wrk-3012     [kernel.vmlinux]            [k] schedule_timeout
     0.39%     0.01%  iou-wrk-3031     [kernel.vmlinux]            [k] page_cache_ra_unbounded
     0.39%     0.00%  iou-wrk-3002     [kernel.vmlinux]            [k] schedule_timeout
     0.39%     0.00%  iou-wrk-3013     [kernel.vmlinux]            [k] schedule
     0.39%     0.01%  iou-wrk-3017     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.38%     0.01%  iou-wrk-3011     [kernel.vmlinux]            [k] schedule_timeout
     0.38%     0.05%  iou-wrk-3006     [kernel.vmlinux]            [k] filemap_get_read_batch
     0.38%     0.38%  iou-wrk-3020     [kernel.vmlinux]            [k] xas_load
     0.38%     0.03%  iou-wrk-3020     [kernel.vmlinux]            [k] schedule_timeout
     0.38%     0.01%  iou-wrk-3034     [kernel.vmlinux]            [k] schedule_timeout
     0.37%     0.37%  iou-wrk-3009     [kernel.vmlinux]            [k] native_queued_spin_lock_slowpath
     0.37%     0.37%  iou-wrk-3019     [kernel.vmlinux]            [k] native_queued_spin_lock_slowpath
     0.37%     0.37%  iou-wrk-3016     [kernel.vmlinux]            [k] native_queued_spin_lock_slowpath
     0.37%     0.00%  kswapd0          [kernel.vmlinux]            [k] xas_store
     0.37%     0.00%  iou-wrk-3001     [kernel.vmlinux]            [k] schedule
     0.37%     0.00%  fio              [kernel.vmlinux]            [k] asm_sysvec_apic_timer_interrupt
     0.36%     0.04%  iou-wrk-3013     [kernel.vmlinux]            [k] __sched_text_start
     0.36%     0.36%  fio              [kernel.vmlinux]            [k] io_prep_rw
     0.36%     0.00%  iou-wrk-3029     [kernel.vmlinux]            [k] schedule_timeout
     0.36%     0.00%  iou-wrk-3030     [kernel.vmlinux]            [k] schedule
     0.36%     0.01%  iou-wrk-3023     [kernel.vmlinux]            [k] copy_page_to_iter
     0.35%     0.35%  kswapd0          [kernel.vmlinux]            [k] xas_create
     0.35%     0.35%  iou-wrk-3015     [kernel.vmlinux]            [k] native_queued_spin_lock_slowpath
     0.35%     0.07%  iou-wrk-3001     [kernel.vmlinux]            [k] __sched_text_start
     0.35%     0.01%  iou-wrk-3021     [kernel.vmlinux]            [k] schedule
