# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 43K of event 'cycles'
# Event count (approx.): 8867488175834
#
# Children      Self  Command          Shared Object     Symbol                                   
# ........  ........  ...............  ................  .........................................
#
     0.00%     0.00%  iou-wrk-3378     [kernel.vmlinux]  [k] load_new_mm_cr3
     0.00%     0.00%  iou-wrk-3360     [kernel.vmlinux]  [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  iou-wrk-3376     [kernel.vmlinux]  [k] rb_erase
     0.00%     0.00%  iou-wrk-3354     [kernel.vmlinux]  [k] __mod_lruvec_page_state
     0.00%     0.00%  iou-wrk-3373     [kernel.vmlinux]  [k] __update_load_avg_cfs_rq
     0.00%     0.00%  iou-wrk-3359     [kernel.vmlinux]  [k] unlock_page
     0.00%     0.00%  iou-wrk-3355     [kernel.vmlinux]  [k] __list_add_valid
     0.00%     0.00%  iou-wrk-3378     [kernel.vmlinux]  [k] io_wq_worker_sleeping
     0.00%     0.00%  iou-wrk-3389     [kernel.vmlinux]  [k] bio_free
     0.00%     0.00%  iou-wrk-3355     [kernel.vmlinux]  [k] __mem_cgroup_uncharge_list
     0.00%     0.00%  iou-wrk-3355     [kernel.vmlinux]  [k] page_counter_uncharge
     0.00%     0.00%  iou-wrk-3355     [kernel.vmlinux]  [k] uncharge_batch
     0.00%     0.00%  iou-wrk-3379     [kernel.vmlinux]  [k] bio_associate_blkg_from_css
     0.00%     0.00%  iou-wrk-3388     [kernel.vmlinux]  [k] blk_flush_plug_list
     0.00%     0.00%  iou-wrk-3388     [kernel.vmlinux]  [k] blk_finish_plug
     0.00%     0.00%  iou-wrk-3365     [kernel.vmlinux]  [k] __list_add_valid
     0.00%     0.00%  iou-wrk-3357     [kernel.vmlinux]  [k] psi_memstall_enter
     0.00%     0.00%  iou-wrk-3360     [kernel.vmlinux]  [k] get_nohz_timer_target
     0.00%     0.00%  iou-wrk-3364     [kernel.vmlinux]  [k] sugov_update_single_freq
     0.00%     0.00%  iou-wrk-3392     [kernel.vmlinux]  [k] workingset_update_node
     0.00%     0.00%  swapper          [kernel.vmlinux]  [k] deactivate_task
     0.00%     0.00%  iou-wrk-3386     [kernel.vmlinux]  [k] __xas_next
     0.00%     0.00%  iou-wrk-3362     [kernel.vmlinux]  [k] kmem_cache_free
     0.00%     0.00%  iou-wrk-3362     [kernel.vmlinux]  [k] unlock_page
     0.00%     0.00%  iou-wrk-3390     [kernel.vmlinux]  [k] ext4_file_read_iter
     0.00%     0.00%  iou-wrk-3379     [kernel.vmlinux]  [k] __io_complete_rw_common
     0.00%     0.00%  iou-wrk-3383     [kernel.vmlinux]  [k] unlock_page
     0.00%     0.00%  iou-wrk-3388     [kernel.vmlinux]  [k] __xas_next
     0.00%     0.00%  iou-wrk-3356     [kernel.vmlinux]  [k] ext4_es_lookup_extent
     0.00%     0.00%  iou-wrk-3365     [kernel.vmlinux]  [k] workingset_update_node
     0.00%     0.00%  iou-wrk-3360     [kernel.vmlinux]  [k] lru_gen_del_page
     0.00%     0.00%  iou-wrk-3376     [kernel.vmlinux]  [k] dequeue_task
     0.00%     0.00%  iou-wrk-3359     [kernel.vmlinux]  [k] xas_clear_mark
     0.00%     0.00%  iou-wrk-3359     [kernel.vmlinux]  [k] xas_init_marks
     0.00%     0.00%  iou-wrk-3363     [kernel.vmlinux]  [k] io_wqe_dec_running
     0.00%     0.00%  iou-wrk-3375     [kernel.vmlinux]  [k] dequeue_task
     0.00%     0.00%  iou-wrk-3370     [kernel.vmlinux]  [k] blk_cgroup_bio_start
     0.00%     0.00%  swapper          [kernel.vmlinux]  [k] perf_event_task_tick
     0.00%     0.00%  iou-wrk-3373     [kernel.vmlinux]  [k] __mod_memcg_state
     0.00%     0.00%  iou-wrk-3387     [kernel.vmlinux]  [k] xas_start
     0.00%     0.00%  iou-wrk-3384     [kernel.vmlinux]  [k] __calc_delta
     0.00%     0.00%  iou-wrk-3354     [kernel.vmlinux]  [k] force_page_cache_ra
     0.00%     0.00%  iou-wrk-3354     [kernel.vmlinux]  [k] try_to_del_timer_sync
     0.00%     0.00%  iou-wrk-3393     [kernel.vmlinux]  [k] calc_wheel_index
     0.00%     0.00%  iou-wrk-3357     [kernel.vmlinux]  [k] xa_get_order
     0.00%     0.00%  swapper          [kernel.vmlinux]  [k] cpuidle_get_cpu_driver
     0.00%     0.00%  iou-wrk-3361     [kernel.vmlinux]  [k] __list_add_valid
     0.00%     0.00%  iou-wrk-3367     [kernel.vmlinux]  [k] kfree
     0.00%     0.00%  iou-wrk-3392     [kernel.vmlinux]  [k] rb_insert_color
     0.00%     0.00%  iou-wrk-3382     [kernel.vmlinux]  [k] dequeue_task
     0.00%     0.00%  iou-wrk-3366     [kernel.vmlinux]  [k] iterate_groups.isra.0
     0.00%     0.00%  iou-wrk-3377     [kernel.vmlinux]  [k] bio_associate_blkg
     0.00%     0.00%  iou-wrk-3389     [kernel.vmlinux]  [k] __mod_memcg_lruvec_state
     0.00%     0.00%  iou-wrk-3367     [kernel.vmlinux]  [k] free_unref_page_prepare.part.0
     0.00%     0.00%  iou-wrk-3386     [kernel.vmlinux]  [k] ext4_inode_block_valid
     0.00%     0.00%  iou-wrk-3382     [kernel.vmlinux]  [k] bio_endio
     0.00%     0.00%  iou-wrk-3373     [kernel.vmlinux]  [k] load_new_mm_cr3
     0.00%     0.00%  iou-wrk-3375     [kernel.vmlinux]  [k] rcu_note_context_switch
     0.00%     0.00%  iou-wrk-3362     [kernel.vmlinux]  [k] PageHuge
     0.00%     0.00%  iou-wrk-3377     [kernel.vmlinux]  [k] __mod_node_page_state
     0.00%     0.00%  iou-wrk-3362     [kernel.vmlinux]  [k] ext4_file_read_iter
     0.00%     0.00%  iou-wrk-3362     [kernel.vmlinux]  [k] xas_start
     0.00%     0.00%  iou-wrk-3375     [kernel.vmlinux]  [k] psi_memstall_leave
     0.00%     0.00%  iou-wrk-3375     [kernel.vmlinux]  [k] psi_task_change
     0.00%     0.00%  iou-wrk-3382     [kernel.vmlinux]  [k] io_cqring_ev_posted
     0.00%     0.00%  swapper          [kernel.vmlinux]  [k] __rdgsbase_inactive
     0.00%     0.00%  iou-wrk-3366     [kernel.vmlinux]  [k] raw_spin_rq_lock_nested
     0.00%     0.00%  iou-wrk-3354     [kernel.vmlinux]  [k] unlock_page
     0.00%     0.00%  iou-wrk-3373     [kernel.vmlinux]  [k] detach_if_pending
     0.00%     0.00%  swapper          [kernel.vmlinux]  [k] sched_idle_set_state
     0.00%     0.00%  iou-wrk-3369     [kernel.vmlinux]  [k] rb_next
     0.00%     0.00%  iou-wrk-3386     [kernel.vmlinux]  [k] up_read
     0.00%     0.00%  iou-wrk-3384     [kernel.vmlinux]  [k] lru_gen_del_page
     0.00%     0.00%  iou-wrk-3363     [kernel.vmlinux]  [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  iou-wrk-3363     [kernel.vmlinux]  [k] hrtimer_interrupt
     0.00%     0.00%  iou-wrk-3371     [kernel.vmlinux]  [k] charge_memcg
     0.00%     0.00%  iou-wrk-3363     [kernel.vmlinux]  [k] free_unref_page_prepare.part.0
     0.00%     0.00%  iou-wrk-3385     [kernel.vmlinux]  [k] rcu_read_unlock_strict
     0.00%     0.00%  iou-wrk-3370     [kernel.vmlinux]  [k] __switch_to
     0.00%     0.00%  iou-wrk-3370     [kernel.vmlinux]  [k] io_wq_worker_running
     0.00%     0.00%  iou-wrk-3367     [kernel.vmlinux]  [k] timestamp_truncate
     0.00%     0.00%  iou-wrk-3364     [kernel.vmlinux]  [k] __free_one_page
     0.00%     0.00%  iou-wrk-3375     [kernel.vmlinux]  [k] __count_memcg_events
     0.00%     0.00%  iou-wrk-3356     [kernel.vmlinux]  [k] __free_one_page
     0.00%     0.00%  iou-wrk-3378     [kernel.vmlinux]  [k] __slab_free
     0.00%     0.00%  iou-wrk-3362     [kernel.vmlinux]  [k] free_unref_page_commit.isra.0
     0.00%     0.00%  iou-wrk-3365     [kernel.vmlinux]  [k] dequeue_task
     0.00%     0.00%  iou-wrk-3391     [kernel.vmlinux]  [k] __cond_resched
     0.00%     0.00%  iou-wrk-3355     [kernel.vmlinux]  [k] raw_spin_rq_lock_nested.constprop.0
     0.00%     0.00%  iou-wrk-3360     [kernel.vmlinux]  [k] ext4_inode_block_valid
     0.00%     0.00%  iou-wrk-3366     [kernel.vmlinux]  [k] __mod_memcg_lruvec_state
     0.00%     0.00%  iou-wrk-3363     [kernel.vmlinux]  [k] __page_cache_alloc
     0.00%     0.00%  iou-wrk-3364     [kernel.vmlinux]  [k] map_id_range_down
     0.00%     0.00%  iou-wrk-3375     [kernel.vmlinux]  [k] release_pages
     0.00%     0.00%  iou-wrk-3386     [kernel.vmlinux]  [k] __slab_free
     0.00%     0.00%  iou-wrk-3357     [kernel.vmlinux]  [k] sugov_update_single_freq
     0.00%     0.00%  iou-wrk-3365     [kernel.vmlinux]  [k] free_pcp_prepare
     0.00%     0.00%  iou-wrk-3359     [kernel.vmlinux]  [k] mem_cgroup_charge_statistics.isra.0
     0.00%     0.00%  iou-wrk-3365     [kernel.vmlinux]  [k] ext4_inode_block_valid
     0.00%     0.00%  iou-wrk-3365     [kernel.vmlinux]  [k] __check_block_validity.constprop.0
     0.00%     0.00%  iou-wrk-3376     [kernel.vmlinux]  [k] generic_file_read_iter
     0.00%     0.00%  iou-wrk-3376     [kernel.vmlinux]  [k] ext4_readahead
     0.00%     0.00%  iou-wrk-3393     [kernel.vmlinux]  [k] down_read
     0.00%     0.00%  iou-wrk-3366     [kernel.vmlinux]  [k] lru_gen_del_page
     0.00%     0.00%  iou-wrk-3377     [kernel.vmlinux]  [k] task_tick_fair
     0.00%     0.00%  iou-wrk-3377     [kernel.vmlinux]  [k] __hrtimer_run_queues
     0.00%     0.00%  iou-wrk-3377     [kernel.vmlinux]  [k] scheduler_tick
     0.00%     0.00%  iou-wrk-3377     [kernel.vmlinux]  [k] tick_sched_handle.isra.0
     0.00%     0.00%  iou-wrk-3377     [kernel.vmlinux]  [k] tick_sched_timer
     0.00%     0.00%  iou-wrk-3377     [kernel.vmlinux]  [k] update_process_times
     0.00%     0.00%  iou-wrk-3363     [kernel.vmlinux]  [k] cgroup_rstat_updated
     0.00%     0.00%  iou-wrk-3361     [kernel.vmlinux]  [k] __page_cache_alloc
     0.00%     0.00%  iou-wrk-3376     [kernel.vmlinux]  [k] page_memcg
     0.00%     0.00%  iou-wrk-3384     [kernel.vmlinux]  [k] perf_event_task_tick
     0.00%     0.00%  iou-wrk-3377     [kernel.vmlinux]  [k] __next_zones_zonelist
     0.00%     0.00%  iou-wrk-3360     [kernel.vmlinux]  [k] try_charge_memcg
     0.00%     0.00%  iou-wrk-3359     [kernel.vmlinux]  [k] __read_end_io
     0.00%     0.00%  iou-wrk-3368     [kernel.vmlinux]  [k] ext4_file_read_iter
     0.00%     0.00%  iou-wrk-3373     [kernel.vmlinux]  [k] bio_endio
     0.00%     0.00%  iou-wrk-3374     [kernel.vmlinux]  [k] ext4_file_read_iter
     0.00%     0.00%  iou-wrk-3368     [kernel.vmlinux]  [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  iou-wrk-3368     [kernel.vmlinux]  [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  iou-wrk-3381     [kernel.vmlinux]  [k] set_next_buddy
     0.00%     0.00%  iou-wrk-3391     [kernel.vmlinux]  [k] set_next_buddy
     0.00%     0.00%  iou-wrk-3393     [kernel.vmlinux]  [k] mem_cgroup_update_lru_size
     0.00%     0.00%  iou-wrk-3354     [kernel.vmlinux]  [k] __hrtimer_run_queues
     0.00%     0.00%  iou-wrk-3354     [kernel.vmlinux]  [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  iou-wrk-3354     [kernel.vmlinux]  [k] hrtimer_interrupt
     0.00%     0.00%  iou-wrk-3354     [kernel.vmlinux]  [k] tick_sched_timer
     0.00%     0.00%  iou-wrk-3391     [kernel.vmlinux]  [k] __mod_memcg_state
     0.00%     0.00%  iou-wrk-3356     [kernel.vmlinux]  [k] map_id_range_down
     0.00%     0.00%  iou-wrk-3379     [kernel.vmlinux]  [k] __mod_node_page_state
     0.00%     0.00%  iou-wrk-3379     [kernel.vmlinux]  [k] __mod_lruvec_state
     0.00%     0.00%  iou-wrk-3354     [kernel.vmlinux]  [k] uncharge_batch
     0.00%     0.00%  iou-wrk-3358     [kernel.vmlinux]  [k] __mem_cgroup_uncharge_list
     0.00%     0.00%  iou-wrk-3377     [kernel.vmlinux]  [k] try_charge_memcg
     0.00%     0.00%  iou-wrk-3355     [kernel.vmlinux]  [k] __read_end_io
     0.00%     0.00%  iou-wrk-3383     [kernel.vmlinux]  [k] calc_wheel_index
     0.00%     0.00%  iou-wrk-3371     [kernel.vmlinux]  [k] __list_add_valid
     0.00%     0.00%  iou-wrk-3383     [kernel.vmlinux]  [k] page_cache_sync_ra
     0.00%     0.00%  iou-wrk-3366     [kernel.vmlinux]  [k] ext4_readahead
     0.00%     0.00%  iou-wrk-3367     [kernel.vmlinux]  [k] finish_task_switch
     0.00%     0.00%  iou-wrk-3384     [kernel.vmlinux]  [k] update_min_vruntime
     0.00%     0.00%  iou-wrk-3354     [kernel.vmlinux]  [k] mem_cgroup_charge_statistics.isra.0
     0.00%     0.00%  iou-wrk-3358     [kernel.vmlinux]  [k] to_nd_region
     0.00%     0.00%  iou-wrk-3392     [kernel.vmlinux]  [k] switch_mm_irqs_off
     0.00%     0.00%  fio              [kernel.vmlinux]  [k] clockevents_program_event
     0.00%     0.00%  iou-wrk-3366     [kernel.vmlinux]  [k] get_nohz_timer_target
     0.00%     0.00%  iou-wrk-3370     [kernel.vmlinux]  [k] rcu_read_unlock_strict
     0.00%     0.00%  iou-wrk-3358     [kernel.vmlinux]  [k] load_new_mm_cr3
     0.00%     0.00%  iou-wrk-3356     [kernel.vmlinux]  [k] ktime_get
     0.00%     0.00%  iou-wrk-3369     [kernel.vmlinux]  [k] __mod_memcg_state
     0.00%     0.00%  iou-wrk-3390     [kernel.vmlinux]  [k] ext4_inode_block_valid
     0.00%     0.00%  iou-wrk-3393     [kernel.vmlinux]  [k] fput_many
     0.00%     0.00%  iou-wrk-3392     [kernel.vmlinux]  [k] force_page_cache_ra
     0.00%     0.00%  iou-wrk-3392     [kernel.vmlinux]  [k] __page_cache_alloc
     0.00%     0.00%  iou-wrk-3382     [kernel.vmlinux]  [k] rcu_read_unlock_strict
     0.00%     0.00%  iou-wrk-3365     [kernel.vmlinux]  [k] down_read
     0.00%     0.00%  iou-wrk-3390     [kernel.vmlinux]  [k] io_cqring_ev_posted
     0.00%     0.00%  iou-wrk-3393     [kernel.vmlinux]  [k] kfree
     0.00%     0.00%  iou-wrk-3354     [kernel.vmlinux]  [k] touch_atime
     0.00%     0.00%  iou-wrk-3377     [kernel.vmlinux]  [k] __calc_delta
     0.00%     0.00%  iou-wrk-3378     [kernel.vmlinux]  [k] selinux_file_permission
     0.00%     0.00%  iou-wrk-3388     [kernel.vmlinux]  [k] put_prev_entity
     0.00%     0.00%  iou-wrk-3374     [kernel.vmlinux]  [k] psi_task_change
     0.00%     0.00%  iou-wrk-3358     [kernel.vmlinux]  [k] alloc_pages
     0.00%     0.00%  iou-wrk-3387     [kernel.vmlinux]  [k] bad_range
     0.00%     0.00%  iou-wrk-3380     [kernel.vmlinux]  [k] calc_wheel_index
     0.00%     0.00%  iou-wrk-3389     [kernel.vmlinux]  [k] page_cache_sync_ra
     0.00%     0.00%  iou-wrk-3360     [kernel.vmlinux]  [k] rcu_note_context_switch
     0.00%     0.00%  iou-wrk-3368     [kernel.vmlinux]  [k] rcu_all_qs
     0.00%     0.00%  iou-wrk-3379     [kernel.vmlinux]  [k] __page_cache_alloc
     0.00%     0.00%  iou-wrk-3358     [kernel.vmlinux]  [k] enqueue_timer
     0.00%     0.00%  iou-wrk-3357     [kernel.vmlinux]  [k] __update_load_avg_se
     0.00%     0.00%  iou-wrk-3360     [kernel.vmlinux]  [k] unaccount_page_cache_page
     0.00%     0.00%  iou-wrk-3375     [kernel.vmlinux]  [k] get_mem_cgroup_from_mm
     0.00%     0.00%  iou-wrk-3381     [kernel.vmlinux]  [k] xas_find_conflict
     0.00%     0.00%  iou-wrk-3379     [kernel.vmlinux]  [k] timestamp_truncate
     0.00%     0.00%  iou-wrk-3379     [kernel.vmlinux]  [k] current_time
     0.00%     0.00%  iou-wrk-3361     [kernel.vmlinux]  [k] __mod_memcg_state
     0.00%     0.00%  iou-wrk-3382     [kernel.vmlinux]  [k] page_mapping
     0.00%     0.00%  iou-wrk-3390     [kernel.vmlinux]  [k] psi_memstall_leave
     0.00%     0.00%  iou-wrk-3374     [kernel.vmlinux]  [k] unaccount_page_cache_page
     0.00%     0.00%  iou-wrk-3390     [kernel.vmlinux]  [k] workingset_update_node
     0.00%     0.00%  iou-wrk-3385     [kernel.vmlinux]  [k] __mem_cgroup_charge
     0.00%     0.00%  iou-wrk-3381     [kernel.vmlinux]  [k] force_page_cache_ra
     0.00%     0.00%  iou-wrk-3370     [kernel.vmlinux]  [k] put_prev_entity
     0.00%     0.00%  iou-wrk-3366     [kernel.vmlinux]  [k] selinux_file_permission
     0.00%     0.00%  iou-wrk-3366     [kernel.vmlinux]  [k] security_file_permission
     0.00%     0.00%  iou-wrk-3376     [kernel.vmlinux]  [k] finish_task_switch
     0.00%     0.00%  iou-wrk-3369     [kernel.vmlinux]  [k] up_read
     0.00%     0.00%  iou-wrk-3370     [kernel.vmlinux]  [k] rb_erase
     0.00%     0.00%  iou-wrk-3359     [kernel.vmlinux]  [k] __hrtimer_run_queues
     0.00%     0.00%  iou-wrk-3359     [kernel.vmlinux]  [k] hrtimer_interrupt
     0.00%     0.00%  iou-wrk-3359     [kernel.vmlinux]  [k] tick_sched_timer
     0.00%     0.00%  iou-wrk-3360     [kernel.vmlinux]  [k] check_cfs_rq_runtime
     0.00%     0.00%  iou-wrk-3385     [kernel.vmlinux]  [k] xa_load
     0.00%     0.00%  iou-wrk-3375     [kernel.vmlinux]  [k] ext4_inode_block_valid
     0.00%     0.00%  iou-wrk-3389     [kernel.vmlinux]  [k] io_req_complete_post
     0.00%     0.00%  iou-wrk-3363     [kernel.vmlinux]  [k] rb_erase
     0.00%     0.00%  iou-wrk-3385     [kernel.vmlinux]  [k] unaccount_page_cache_page
     0.00%     0.00%  iou-wrk-3389     [kernel.vmlinux]  [k] irq_exit_rcu
     0.00%     0.00%  iou-wrk-3393     [kernel.vmlinux]  [k] load_new_mm_cr3
     0.00%     0.00%  iou-wrk-3370     [kernel.vmlinux]  [k] atime_needs_update
     0.00%     0.00%  iou-wrk-3371     [kernel.vmlinux]  [k] page_cache_sync_ra
     0.00%     0.00%  iou-wrk-3360     [kernel.vmlinux]  [k] io_clean_op
     0.00%     0.00%  iou-wrk-3380     [kernel.vmlinux]  [k] io_cqring_ev_posted
     0.00%     0.00%  iou-wrk-3383     [kernel.vmlinux]  [k] cpuacct_charge
     0.00%     0.00%  iou-wrk-3371     [kernel.vmlinux]  [k] internal_add_timer
     0.00%     0.00%  iou-wrk-3381     [kernel.vmlinux]  [k] _raw_spin_unlock_irqrestore
     0.00%     0.00%  iou-wrk-3378     [kernel.vmlinux]  [k] kmem_cache_alloc
     0.00%     0.00%  iou-wrk-3378     [kernel.vmlinux]  [k] mempool_alloc
     0.00%     0.00%  iou-wrk-3376     [kernel.vmlinux]  [k] bio_associate_blkg
     0.00%     0.00%  iou-wrk-3371     [kernel.vmlinux]  [k] update_cfs_group
     0.00%     0.00%  iou-wrk-3368     [kernel.vmlinux]  [k] reweight_entity
     0.00%     0.00%  iou-wrk-3358     [kernel.vmlinux]  [k] __mod_memcg_state
     0.00%     0.00%  iou-wrk-3390     [kernel.vmlinux]  [k] pick_next_entity
     0.00%     0.00%  iou-wrk-3386     [kernel.vmlinux]  [k] psi_task_change
     0.00%     0.00%  iou-wrk-3393     [kernel.vmlinux]  [k] bio_free
     0.00%     0.00%  iou-wrk-3367     [kernel.vmlinux]  [k] __rdgsbase_inactive
     0.00%     0.00%  iou-wrk-3371     [kernel.vmlinux]  [k] set_next_buddy
     0.00%     0.00%  iou-wrk-3363     [kernel.vmlinux]  [k] check_cfs_rq_runtime
     0.00%     0.00%  iou-wrk-3366     [kernel.vmlinux]  [k] blk_cgroup_bio_start
     0.00%     0.00%  iou-wrk-3359     [kernel.vmlinux]  [k] try_charge_memcg
     0.00%     0.00%  iou-wrk-3388     [kernel.vmlinux]  [k] io_wqe_dec_running
     0.00%     0.00%  iou-wrk-3368     [kernel.vmlinux]  [k] preempt_schedule_common
     0.00%     0.00%  iou-wrk-3361     [kernel.vmlinux]  [k] percpu_counter_add_batch
     0.00%     0.00%  iou-wrk-3380     [kernel.vmlinux]  [k] fput_many
     0.00%     0.00%  iou-wrk-3386     [kernel.vmlinux]  [k] mark_page_accessed
     0.00%     0.00%  iou-wrk-3372     [kernel.vmlinux]  [k] atime_needs_update
     0.00%     0.00%  iou-wrk-3372     [kernel.vmlinux]  [k] touch_atime
     0.00%     0.00%  iou-wrk-3370     [kernel.vmlinux]  [k] page_counter_try_charge
     0.00%     0.00%  iou-wrk-3354     [kernel.vmlinux]  [k] psi_flags_change
     0.00%     0.00%  iou-wrk-3367     [kernel.vmlinux]  [k] update_min_vruntime
     0.00%     0.00%  iou-wrk-3379     [kernel.vmlinux]  [k] cpuacct_charge
     0.00%     0.00%  iou-wrk-3379     [kernel.vmlinux]  [k] down_read
     0.00%     0.00%  iou-wrk-3358     [kernel.vmlinux]  [k] io_req_complete_post
     0.00%     0.00%  iou-wrk-3367     [kernel.vmlinux]  [k] load_new_mm_cr3
     0.00%     0.00%  iou-wrk-3393     [kernel.vmlinux]  [k] alloc_pages
     0.00%     0.00%  iou-wrk-3392     [kernel.vmlinux]  [k] kfree
     0.00%     0.00%  iou-wrk-3374     [kernel.vmlinux]  [k] percpu_counter_add_batch
     0.00%     0.00%  iou-wrk-3387     [kernel.vmlinux]  [k] bio_endio
     0.00%     0.00%  iou-wrk-3380     [kernel.vmlinux]  [k] blk_cgroup_bio_start
     0.00%     0.00%  iou-wrk-3391     [kernel.vmlinux]  [k] __mod_lruvec_state
     0.00%     0.00%  iou-wrk-3381     [kernel.vmlinux]  [k] page_memcg
     0.00%     0.00%  iou-wrk-3379     [kernel.vmlinux]  [k] rb_next
     0.00%     0.00%  iou-wrk-3390     [kernel.vmlinux]  [k] __list_add_valid
     0.00%     0.00%  iou-wrk-3389     [kernel.vmlinux]  [k] xa_get_order
     0.00%     0.00%  iou-wrk-3358     [kernel.vmlinux]  [k] atime_needs_update
     0.00%     0.00%  iou-wrk-3358     [kernel.vmlinux]  [k] touch_atime
     0.00%     0.00%  iou-wrk-3359     [kernel.vmlinux]  [k] iov_iter_restore
     0.00%     0.00%  iou-wrk-3392     [kernel.vmlinux]  [k] dequeue_task
     0.00%     0.00%  iou-wrk-3388     [kernel.vmlinux]  [k] iov_iter_restore
     0.00%     0.00%  iou-wrk-3390     [kernel.vmlinux]  [k] load_new_mm_cr3
     0.00%     0.00%  iou-wrk-3367     [kernel.vmlinux]  [k] ext4_file_read_iter
     0.00%     0.00%  iou-wrk-3367     [kernel.vmlinux]  [k] _raw_spin_unlock_irqrestore
     0.00%     0.00%  iou-wrk-3367     [kernel.vmlinux]  [k] __mod_memcg_state
     0.00%     0.00%  iou-wrk-3376     [kernel.vmlinux]  [k] alloc_pages
     0.00%     0.00%  iou-wrk-3384     [kernel.vmlinux]  [k] __mod_node_page_state
     0.00%     0.00%  iou-wrk-3384     [kernel.vmlinux]  [k] __mod_lruvec_state
     0.00%     0.00%  iou-wrk-3371     [kernel.vmlinux]  [k] get_nohz_timer_target
