# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 42K of event 'cycles'
# Event count (approx.): 8346681468178
#
# Children      Self  Command          Shared Object               Symbol                                 
# ........  ........  ...............  ..........................  .......................................
#
     0.13%     0.00%  iou-wrk-2999     [kernel.vmlinux]            [k] workingset_refault
     0.13%     0.00%  iou-wrk-3022     [kernel.vmlinux]            [k] __submit_bio
     0.13%     0.00%  iou-wrk-3022     [nd_pmem]                   [k] pmem_submit_bio
     0.13%     0.00%  iou-wrk-2986     [kernel.vmlinux]            [k] submit_bio
     0.13%     0.00%  iou-wrk-2994     [kernel.vmlinux]            [k] copy_page_to_iter
     0.13%     0.00%  iou-wrk-3012     [nd_pmem]                   [k] pmem_submit_bio
     0.13%     0.00%  iou-wrk-2988     [nd_pmem]                   [k] pmem_submit_bio
     0.13%     0.00%  iou-wrk-2991     [kernel.vmlinux]            [k] submit_bio_noacct
     0.13%     0.13%  iou-wrk-3021     [kernel.vmlinux]            [k] xas_load
     0.13%     0.00%  iou-wrk-2992     [kernel.vmlinux]            [k] __submit_bio
     0.13%     0.00%  iou-wrk-2992     [kernel.vmlinux]            [k] submit_bio_noacct
     0.13%     0.01%  iou-wrk-2997     [kernel.vmlinux]            [k] workingset_refault
     0.13%     0.00%  iou-wrk-3010     [kernel.vmlinux]            [k] do_try_to_free_pages
     0.13%     0.00%  iou-wrk-3010     [kernel.vmlinux]            [k] shrink_lruvec
     0.13%     0.00%  iou-wrk-3010     [kernel.vmlinux]            [k] shrink_node
     0.13%     0.00%  iou-wrk-3010     [kernel.vmlinux]            [k] try_to_free_pages
     0.13%     0.00%  iou-wrk-3021     [kernel.vmlinux]            [k] read_pages
     0.13%     0.00%  iou-wrk-3003     [kernel.vmlinux]            [k] __submit_bio
     0.13%     0.00%  iou-wrk-3003     [kernel.vmlinux]            [k] submit_bio_noacct
     0.13%     0.00%  iou-wrk-3006     [kernel.vmlinux]            [k] workingset_refault
     0.13%     0.00%  iou-wrk-2997     [kernel.vmlinux]            [k] read_pages
     0.13%     0.01%  iou-wrk-3002     [kernel.vmlinux]            [k] workingset_refault
     0.13%     0.00%  iou-wrk-3016     [kernel.vmlinux]            [k] __submit_bio
     0.13%     0.00%  iou-wrk-3016     [kernel.vmlinux]            [k] submit_bio_noacct
     0.13%     0.00%  iou-wrk-3016     [kernel.vmlinux]            [k] shrink_lruvec
     0.13%     0.06%  iou-wrk-2992     [kernel.vmlinux]            [k] _raw_spin_lock
     0.13%     0.00%  iou-wrk-3009     [nd_pmem]                   [k] pmem_submit_bio
     0.13%     0.00%  iou-wrk-2991     [kernel.vmlinux]            [k] __submit_bio
     0.13%     0.00%  iou-wrk-3005     [kernel.vmlinux]            [k] ext4_mpage_readpages
     0.13%     0.00%  iou-wrk-3005     [kernel.vmlinux]            [k] read_pages
     0.13%     0.00%  iou-wrk-3025     [kernel.vmlinux]            [k] workingset_refault
     0.13%     0.13%  iou-wrk-3019     [kernel.vmlinux]            [k] xas_load
     0.13%     0.00%  iou-wrk-3004     [kernel.vmlinux]            [k] ext4_mpage_readpages
     0.13%     0.00%  iou-wrk-3015     [kernel.vmlinux]            [k] do_try_to_free_pages
     0.13%     0.00%  iou-wrk-3015     [kernel.vmlinux]            [k] shrink_lruvec
     0.13%     0.00%  iou-wrk-3015     [kernel.vmlinux]            [k] shrink_node
     0.13%     0.00%  iou-wrk-3015     [kernel.vmlinux]            [k] try_to_free_pages
     0.13%     0.00%  iou-wrk-3021     [kernel.vmlinux]            [k] ext4_mpage_readpages
     0.13%     0.00%  iou-wrk-3014     [kernel.vmlinux]            [k] submit_bio
     0.13%     0.01%  iou-wrk-3021     [kernel.vmlinux]            [k] workingset_refault
     0.13%     0.00%  iou-wrk-2997     [kernel.vmlinux]            [k] ext4_mpage_readpages
     0.13%     0.00%  iou-wrk-2994     [kernel.vmlinux]            [k] ext4_mpage_readpages
     0.13%     0.00%  iou-wrk-2994     [kernel.vmlinux]            [k] read_pages
     0.13%     0.00%  iou-wrk-2990     [kernel.vmlinux]            [k] do_try_to_free_pages
     0.13%     0.00%  iou-wrk-2990     [kernel.vmlinux]            [k] shrink_node
     0.13%     0.00%  iou-wrk-2990     [kernel.vmlinux]            [k] try_to_free_pages
     0.13%     0.07%  iou-wrk-2999     [kernel.vmlinux]            [k] _raw_spin_lock
     0.13%     0.13%  iou-wrk-3013     [kernel.vmlinux]            [k] copy_mc_fragile
     0.13%     0.00%  iou-wrk-3013     [nd_pmem]                   [k] pmem_do_read
     0.13%     0.00%  iou-wrk-3010     [kernel.vmlinux]            [k] workingset_refault
     0.13%     0.00%  iou-wrk-2986     [kernel.vmlinux]            [k] __submit_bio
     0.13%     0.00%  iou-wrk-2986     [kernel.vmlinux]            [k] submit_bio_noacct
     0.13%     0.13%  iou-wrk-2994     [kernel.vmlinux]            [k] copy_user_enhanced_fast_string
     0.13%     0.00%  iou-wrk-2994     [kernel.vmlinux]            [k] copyout
     0.13%     0.12%  iou-wrk-2989     [kernel.vmlinux]            [k] xas_load
     0.13%     0.13%  iou-wrk-2988     [kernel.vmlinux]            [k] copy_mc_fragile
     0.13%     0.00%  iou-wrk-2988     [nd_pmem]                   [k] pmem_do_read
     0.13%     0.00%  iou-wrk-2991     [nd_pmem]                   [k] pmem_submit_bio
     0.13%     0.13%  iou-wrk-3022     [kernel.vmlinux]            [k] copy_mc_fragile
     0.13%     0.00%  iou-wrk-3022     [nd_pmem]                   [k] pmem_do_read
     0.13%     0.10%  fio              [kernel.vmlinux]            [k] sugov_update_single_freq
     0.13%     0.00%  iou-wrk-3018     [kernel.vmlinux]            [k] workingset_refault
     0.13%     0.00%  iou-wrk-3006     [nd_pmem]                   [k] pmem_submit_bio
     0.13%     0.00%  iou-wrk-2987     [nd_pmem]                   [k] pmem_submit_bio
     0.13%     0.12%  iou-wrk-3025     [kernel.vmlinux]            [k] xas_load
     0.13%     0.00%  iou-wrk-3004     [kernel.vmlinux]            [k] do_try_to_free_pages
     0.13%     0.00%  iou-wrk-3004     [kernel.vmlinux]            [k] shrink_lruvec
     0.13%     0.00%  iou-wrk-3004     [kernel.vmlinux]            [k] shrink_node
     0.13%     0.00%  iou-wrk-3004     [kernel.vmlinux]            [k] try_to_free_pages
     0.13%     0.06%  iou-wrk-3004     [kernel.vmlinux]            [k] _raw_spin_lock
     0.13%     0.00%  iou-wrk-3001     [kernel.vmlinux]            [k] submit_bio_noacct
     0.13%     0.12%  iou-wrk-3015     [kernel.vmlinux]            [k] xas_load
     0.13%     0.12%  iou-wrk-2987     [kernel.vmlinux]            [k] xas_load
     0.13%     0.12%  fio              [kernel.vmlinux]            [k] rb_next
     0.12%     0.00%  iou-wrk-3020     [kernel.vmlinux]            [k] submit_bio
     0.12%     0.11%  iou-wrk-2996     [kernel.vmlinux]            [k] xas_load
     0.12%     0.00%  iou-wrk-2998     [kernel.vmlinux]            [k] submit_bio_noacct
     0.12%     0.00%  iou-wrk-2990     [kernel.vmlinux]            [k] shrink_lruvec
     0.12%     0.12%  iou-wrk-2999     [kernel.vmlinux]            [k] xas_load
     0.12%     0.00%  iou-wrk-2986     [nd_pmem]                   [k] pmem_submit_bio
     0.12%     0.12%  iou-wrk-3005     [kernel.vmlinux]            [k] xas_load
     0.12%     0.11%  iou-wrk-3022     [kernel.vmlinux]            [k] xas_load
     0.12%     0.00%  iou-wrk-3001     [kernel.vmlinux]            [k] __submit_bio
     0.12%     0.07%  iou-wrk-2987     [kernel.vmlinux]            [k] _raw_spin_lock
     0.12%     0.00%  iou-wrk-3005     [kernel.vmlinux]            [k] workingset_refault
     0.12%     0.12%  iou-wrk-2988     [kernel.vmlinux]            [k] xas_load
     0.12%     0.00%  iou-wrk-3009     [kernel.vmlinux]            [k] workingset_refault
     0.12%     0.00%  iou-wrk-3023     [kernel.vmlinux]            [k] submit_bio
     0.12%     0.00%  iou-wrk-2998     [kernel.vmlinux]            [k] __submit_bio
     0.12%     0.00%  iou-wrk-3016     [nd_pmem]                   [k] pmem_submit_bio
     0.12%     0.00%  iou-wrk-3025     [kernel.vmlinux]            [k] submit_bio
     0.12%     0.11%  kswapd0          [kernel.vmlinux]            [k] __free_one_page
     0.12%     0.00%  iou-wrk-2992     [kernel.vmlinux]            [k] shrink_active_list
     0.12%     0.12%  iou-wrk-3019     [kernel.vmlinux]            [k] copy_mc_fragile
     0.12%     0.00%  iou-wrk-3019     [nd_pmem]                   [k] pmem_do_read
     0.12%     0.00%  iou-wrk-3000     [nd_pmem]                   [k] pmem_submit_bio
     0.12%     0.12%  iou-wrk-3018     [kernel.vmlinux]            [k] copy_mc_fragile
     0.12%     0.00%  iou-wrk-3018     [nd_pmem]                   [k] pmem_do_read
     0.12%     0.12%  iou-wrk-3025     [kernel.vmlinux]            [k] psi_group_change
     0.12%     0.12%  iou-wrk-3006     [kernel.vmlinux]            [k] copy_mc_fragile
     0.12%     0.00%  iou-wrk-3006     [nd_pmem]                   [k] pmem_do_read
     0.12%     0.00%  iou-wrk-2998     [kernel.vmlinux]            [k] lru_note_cost
     0.12%     0.12%  iou-wrk-3017     [kernel.vmlinux]            [k] copy_mc_fragile
     0.12%     0.00%  iou-wrk-3017     [nd_pmem]                   [k] pmem_do_read
     0.12%     0.12%  iou-wrk-3001     [kernel.vmlinux]            [k] xas_load
     0.12%     0.00%  iou-wrk-3015     [kernel.vmlinux]            [k] submit_bio
     0.12%     0.00%  iou-wrk-2992     [nd_pmem]                   [k] pmem_submit_bio
     0.12%     0.07%  iou-wrk-3025     [kernel.vmlinux]            [k] _raw_spin_lock
     0.12%     0.00%  iou-wrk-3014     [kernel.vmlinux]            [k] __submit_bio
     0.12%     0.00%  iou-wrk-3014     [kernel.vmlinux]            [k] submit_bio_noacct
     0.12%     0.12%  iou-wrk-2990     [kernel.vmlinux]            [k] xas_load
     0.12%     0.11%  fio              [kernel.vmlinux]            [k] wakeup_preempt_entity.isra.0
     0.12%     0.01%  fio              [kernel.vmlinux]            [k] schedule
     0.12%     0.00%  iou-wrk-2997     [kernel.vmlinux]            [k] submit_bio
     0.12%     0.00%  iou-wrk-3024     [kernel.vmlinux]            [k] __submit_bio
     0.12%     0.00%  iou-wrk-3024     [kernel.vmlinux]            [k] submit_bio_noacct
     0.12%     0.06%  iou-wrk-2995     [kernel.vmlinux]            [k] _raw_spin_lock
     0.12%     0.07%  iou-wrk-2998     [kernel.vmlinux]            [k] _raw_spin_lock
     0.12%     0.04%  fio              [kernel.vmlinux]            [k] _raw_spin_unlock_irqrestore
     0.12%     0.00%  iou-wrk-2999     [kernel.vmlinux]            [k] ext4_mpage_readpages
     0.12%     0.00%  iou-wrk-2999     [kernel.vmlinux]            [k] read_pages
     0.12%     0.00%  iou-wrk-2995     [kernel.vmlinux]            [k] do_try_to_free_pages
     0.12%     0.00%  iou-wrk-2995     [kernel.vmlinux]            [k] shrink_node
     0.12%     0.00%  iou-wrk-2995     [kernel.vmlinux]            [k] try_to_free_pages
     0.12%     0.00%  iou-wrk-2998     [nd_pmem]                   [k] pmem_submit_bio
     0.12%     0.00%  iou-wrk-3023     [kernel.vmlinux]            [k] __submit_bio
     0.12%     0.00%  iou-wrk-3023     [kernel.vmlinux]            [k] submit_bio_noacct
     0.12%     0.12%  iou-wrk-3013     [kernel.vmlinux]            [k] kfree
     0.12%     0.12%  iou-wrk-3016     [kernel.vmlinux]            [k] copy_mc_fragile
     0.12%     0.00%  iou-wrk-3016     [nd_pmem]                   [k] pmem_do_read
     0.12%     0.12%  iou-wrk-3009     [kernel.vmlinux]            [k] copy_mc_fragile
     0.12%     0.00%  iou-wrk-3009     [nd_pmem]                   [k] pmem_do_read
     0.12%     0.00%  fio              [kernel.vmlinux]            [k] task_work_run
     0.12%     0.00%  iou-wrk-3008     [kernel.vmlinux]            [k] submit_bio
     0.12%     0.12%  iou-wrk-3000     [kernel.vmlinux]            [k] copy_mc_fragile
     0.12%     0.00%  iou-wrk-3000     [nd_pmem]                   [k] pmem_do_read
     0.12%     0.10%  iou-wrk-3006     [kernel.vmlinux]            [k] update_load_avg
     0.12%     0.12%  iou-wrk-2992     [kernel.vmlinux]            [k] copy_mc_fragile
     0.12%     0.00%  iou-wrk-2992     [nd_pmem]                   [k] pmem_do_read
     0.12%     0.00%  iou-wrk-2993     [kernel.vmlinux]            [k] submit_bio
     0.12%     0.00%  iou-wrk-3007     [kernel.vmlinux]            [k] lru_note_cost
     0.12%     0.01%  iou-wrk-2993     [kernel.vmlinux]            [k] shrink_active_list
     0.12%     0.08%  iou-wrk-2989     [kernel.vmlinux]            [k] _raw_spin_lock
     0.12%     0.01%  iou-wrk-3003     [nd_pmem]                   [k] pmem_submit_bio
     0.12%     0.00%  iou-wrk-2995     [kernel.vmlinux]            [k] shrink_lruvec
     0.12%     0.00%  fio              [kernel.vmlinux]            [k] tick_sched_timer
     0.12%     0.00%  iou-wrk-2990     [kernel.vmlinux]            [k] submit_bio_noacct
     0.12%     0.00%  iou-wrk-2990     [kernel.vmlinux]            [k] submit_bio
     0.12%     0.12%  iou-wrk-3000     [kernel.vmlinux]            [k] xas_load
     0.12%     0.00%  iou-wrk-3025     [kernel.vmlinux]            [k] __submit_bio
     0.12%     0.00%  iou-wrk-3025     [kernel.vmlinux]            [k] submit_bio_noacct
     0.12%     0.00%  iou-wrk-2989     [kernel.vmlinux]            [k] submit_bio
     0.12%     0.12%  iou-wrk-3012     [kernel.vmlinux]            [k] copy_mc_fragile
     0.12%     0.00%  iou-wrk-3012     [nd_pmem]                   [k] pmem_do_read
     0.11%     0.11%  iou-wrk-2986     [kernel.vmlinux]            [k] copy_mc_fragile
     0.11%     0.00%  iou-wrk-2986     [nd_pmem]                   [k] pmem_do_read
     0.11%     0.07%  iou-wrk-3019     [kernel.vmlinux]            [k] _raw_spin_lock
     0.11%     0.00%  fio              [kernel.vmlinux]            [k] create_io_worker
     0.11%     0.00%  fio              [kernel.vmlinux]            [k] create_worker_cb
     0.11%     0.07%  iou-wrk-3013     [kernel.vmlinux]            [k] _raw_spin_lock
     0.11%     0.02%  iou-wrk-2986     [kernel.vmlinux]            [k] dequeue_task_fair
     0.11%     0.07%  iou-wrk-3002     [kernel.vmlinux]            [k] mark_page_accessed
     0.11%     0.08%  iou-wrk-2997     [kernel.vmlinux]            [k] _raw_spin_lock
     0.11%     0.11%  iou-wrk-2987     [kernel.vmlinux]            [k] copy_mc_fragile
     0.11%     0.00%  iou-wrk-2987     [nd_pmem]                   [k] pmem_do_read
     0.11%     0.10%  fio              [kernel.vmlinux]            [k] set_next_buddy
     0.11%     0.00%  iou-wrk-3001     [nd_pmem]                   [k] pmem_submit_bio
     0.11%     0.00%  iou-wrk-2994     [kernel.vmlinux]            [k] lru_note_cost
     0.11%     0.00%  iou-wrk-2999     [kernel.vmlinux]            [k] submit_bio
     0.11%     0.00%  iou-wrk-3020     [kernel.vmlinux]            [k] __submit_bio
     0.11%     0.00%  iou-wrk-3020     [kernel.vmlinux]            [k] submit_bio_noacct
     0.11%     0.00%  iou-wrk-3021     [kernel.vmlinux]            [k] submit_bio
     0.11%     0.00%  iou-wrk-2994     [kernel.vmlinux]            [k] submit_bio
     0.11%     0.00%  iou-wrk-2998     [nd_pmem]                   [k] pmem_do_read
     0.11%     0.11%  iou-wrk-2995     [kernel.vmlinux]            [k] xas_load
     0.11%     0.11%  iou-wrk-3008     [kernel.vmlinux]            [k] xas_load
     0.11%     0.11%  iou-wrk-3014     [kernel.vmlinux]            [k] xas_load
     0.11%     0.00%  iou-wrk-2990     [kernel.vmlinux]            [k] __submit_bio
     0.11%     0.11%  iou-wrk-2991     [kernel.vmlinux]            [k] copy_mc_fragile
     0.11%     0.00%  iou-wrk-2991     [nd_pmem]                   [k] pmem_do_read
     0.11%     0.00%  iou-wrk-3008     [kernel.vmlinux]            [k] __submit_bio
     0.11%     0.00%  iou-wrk-3008     [kernel.vmlinux]            [k] submit_bio_noacct
     0.11%     0.00%  iou-wrk-3005     [kernel.vmlinux]            [k] submit_bio
     0.11%     0.00%  iou-wrk-2996     [kernel.vmlinux]            [k] lru_note_cost
     0.11%     0.00%  iou-wrk-3015     [kernel.vmlinux]            [k] submit_bio_noacct
     0.11%     0.00%  iou-wrk-2995     [kernel.vmlinux]            [k] submit_bio
     0.11%     0.10%  fio              [kernel.vmlinux]            [k] place_entity
     0.11%     0.11%  iou-wrk-2998     [kernel.vmlinux]            [k] copy_mc_fragile
     0.11%     0.00%  iou-wrk-2999     [kernel.vmlinux]            [k] __submit_bio
     0.11%     0.00%  iou-wrk-2999     [kernel.vmlinux]            [k] submit_bio_noacct
     0.11%     0.00%  iou-wrk-3024     [nd_pmem]                   [k] pmem_submit_bio
     0.11%     0.01%  iou-wrk-3019     [kernel.vmlinux]            [k] workingset_refault
     0.11%     0.11%  fio              [kernel.vmlinux]            [k] psi_flags_change
     0.11%     0.00%  iou-wrk-2997     [kernel.vmlinux]            [k] __submit_bio
     0.11%     0.00%  iou-wrk-2997     [kernel.vmlinux]            [k] submit_bio_noacct
     0.11%     0.00%  iou-wrk-2989     [kernel.vmlinux]            [k] submit_bio_noacct
     0.11%     0.00%  iou-wrk-3025     [nd_pmem]                   [k] pmem_submit_bio
     0.11%     0.07%  iou-wrk-3006     [kernel.vmlinux]            [k] _raw_spin_lock
     0.11%     0.11%  iou-wrk-3011     [kernel.vmlinux]            [k] xas_load
     0.11%     0.00%  iou-wrk-3015     [kernel.vmlinux]            [k] __submit_bio
     0.11%     0.00%  iou-wrk-2993     [kernel.vmlinux]            [k] __submit_bio
     0.11%     0.00%  iou-wrk-2993     [kernel.vmlinux]            [k] submit_bio_noacct
     0.11%     0.11%  iou-wrk-2994     [kernel.vmlinux]            [k] xas_load
     0.11%     0.00%  iou-wrk-3014     [nd_pmem]                   [k] pmem_submit_bio
     0.11%     0.00%  iou-wrk-3020     [nd_pmem]                   [k] pmem_submit_bio
     0.11%     0.00%  iou-wrk-3021     [kernel.vmlinux]            [k] __submit_bio
     0.11%     0.00%  iou-wrk-3021     [kernel.vmlinux]            [k] submit_bio_noacct
     0.11%     0.00%  iou-wrk-3023     [nd_pmem]                   [k] pmem_submit_bio
