# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 31979551606917
#
# Children      Self  Command          Shared Object               Symbol                                              
# ........  ........  ...............  ..........................  ....................................................
#
     0.07%     0.07%  iou-wrk-3118     [kernel.vmlinux]            [k] copy_user_enhanced_fast_string
     0.07%     0.07%  iou-wrk-3091     [kernel.vmlinux]            [k] xas_load
     0.07%     0.00%  iou-wrk-3095     [kernel.vmlinux]            [k] copyout
     0.07%     0.00%  iou-wrk-3129     [kernel.vmlinux]            [k] schedule
     0.07%     0.00%  iou-wrk-3122     [kernel.vmlinux]            [k] copyout
     0.07%     0.00%  iou-wrk-3098     [kernel.vmlinux]            [k] schedule_timeout
     0.07%     0.07%  iou-wrk-3097     [kernel.vmlinux]            [k] copy_user_enhanced_fast_string
     0.07%     0.00%  iou-wrk-3097     [kernel.vmlinux]            [k] copyout
     0.07%     0.07%  iou-wrk-3095     [kernel.vmlinux]            [k] copy_user_enhanced_fast_string
     0.07%     0.07%  iou-wrk-3122     [kernel.vmlinux]            [k] copy_user_enhanced_fast_string
     0.07%     0.01%  iou-wrk-3105     [kernel.vmlinux]            [k] __sched_text_start
     0.07%     0.00%  iou-wrk-3133     [kernel.vmlinux]            [k] copyout
     0.07%     0.00%  iou-wrk-3114     [kernel.vmlinux]            [k] copy_page_to_iter
     0.07%     0.01%  iou-wrk-3129     [kernel.vmlinux]            [k] __sched_text_start
     0.07%     0.07%  iou-wrk-3133     [kernel.vmlinux]            [k] copy_user_enhanced_fast_string
     0.07%     0.00%  iou-wrk-3128     [kernel.vmlinux]            [k] copy_page_to_iter
     0.07%     0.00%  iou-wrk-3091     [kernel.vmlinux]            [k] schedule_timeout
     0.07%     0.01%  iou-wrk-3097     [kernel.vmlinux]            [k] __sched_text_start
     0.07%     0.00%  iou-wrk-3097     [kernel.vmlinux]            [k] schedule
     0.07%     0.00%  iou-wrk-3100     [kernel.vmlinux]            [k] copyout
     0.07%     0.07%  iou-wrk-3100     [kernel.vmlinux]            [k] copy_user_enhanced_fast_string
     0.07%     0.00%  iou-wrk-3115     [kernel.vmlinux]            [k] copy_page_to_iter
     0.07%     0.07%  iou-wrk-3114     [kernel.vmlinux]            [k] xas_load
     0.07%     0.00%  iou-wrk-3113     [kernel.vmlinux]            [k] copyout
     0.07%     0.07%  iou-wrk-3113     [kernel.vmlinux]            [k] copy_user_enhanced_fast_string
     0.07%     0.07%  iou-wrk-3093     [kernel.vmlinux]            [k] copy_user_enhanced_fast_string
     0.07%     0.00%  iou-wrk-3093     [kernel.vmlinux]            [k] copyout
     0.07%     0.00%  iou-wrk-3104     [kernel.vmlinux]            [k] copyout
     0.07%     0.00%  iou-wrk-3119     [kernel.vmlinux]            [k] copyout
     0.07%     0.07%  iou-wrk-3119     [kernel.vmlinux]            [k] copy_user_enhanced_fast_string
     0.07%     0.07%  iou-wrk-3104     [kernel.vmlinux]            [k] copy_user_enhanced_fast_string
     0.07%     0.00%  iou-wrk-3101     [kernel.vmlinux]            [k] schedule_timeout
     0.07%     0.00%  iou-wrk-3105     [kernel.vmlinux]            [k] copyout
     0.07%     0.03%  fio              [kernel.vmlinux]            [k] update_rq_clock
     0.07%     0.00%  iou-wrk-3123     [kernel.vmlinux]            [k] schedule_timeout
     0.07%     0.07%  iou-wrk-3115     [kernel.vmlinux]            [k] xas_load
     0.07%     0.07%  iou-wrk-3105     [kernel.vmlinux]            [k] copy_user_enhanced_fast_string
     0.07%     0.00%  iou-wrk-3124     [kernel.vmlinux]            [k] schedule_timeout
     0.07%     0.07%  iou-wrk-3121     [kernel.vmlinux]            [k] xas_load
     0.07%     0.01%  iou-wrk-3103     [kernel.vmlinux]            [k] __sched_text_start
     0.07%     0.00%  iou-wrk-3103     [kernel.vmlinux]            [k] schedule
     0.07%     0.00%  iou-wrk-3096     [kernel.vmlinux]            [k] schedule_timeout
     0.07%     0.07%  iou-wrk-3133     [kernel.vmlinux]            [k] xas_load
     0.07%     0.00%  iou-wrk-3113     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.07%     0.00%  iou-wrk-3099     [kernel.vmlinux]            [k] schedule_timeout
     0.07%     0.00%  iou-wrk-3110     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.07%     0.00%  iou-wrk-3114     [kernel.vmlinux]            [k] copyout
     0.07%     0.00%  iou-wrk-3110     [kernel.vmlinux]            [k] schedule_timeout
     0.07%     0.07%  iou-wrk-3114     [kernel.vmlinux]            [k] copy_user_enhanced_fast_string
     0.07%     0.00%  iou-wrk-3128     [kernel.vmlinux]            [k] copyout
     0.07%     0.07%  iou-wrk-3128     [kernel.vmlinux]            [k] copy_user_enhanced_fast_string
     0.07%     0.01%  iou-wrk-3113     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.07%     0.00%  iou-wrk-3113     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.07%     0.01%  iou-wrk-3110     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.07%     0.00%  iou-wrk-3110     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.07%     0.04%  fio              [kernel.vmlinux]            [k] io_import_iovec
     0.07%     0.06%  fio              [kernel.vmlinux]            [k] iterate_groups.isra.0
     0.07%     0.00%  iou-wrk-3115     [kernel.vmlinux]            [k] copyout
     0.07%     0.07%  iou-wrk-3115     [kernel.vmlinux]            [k] copy_user_enhanced_fast_string
     0.07%     0.03%  kswapd0          [kernel.vmlinux]            [k] isolate_lru_pages
     0.07%     0.07%  iou-wrk-3101     [kernel.vmlinux]            [k] mem_cgroup_css_rstat_flush
     0.07%     0.06%  fio              [kernel.vmlinux]            [k] update_cfs_group
     0.07%     0.00%  iou-wrk-3126     [kernel.vmlinux]            [k] schedule_timeout
     0.06%     0.00%  iou-wrk-3112     [kernel.vmlinux]            [k] schedule_timeout
     0.06%     0.00%  iou-wrk-3126     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.06%     0.00%  iou-wrk-3106     [kernel.vmlinux]            [k] schedule_timeout
     0.06%     0.01%  iou-wrk-3100     [kernel.vmlinux]            [k] __sched_text_start
     0.06%     0.00%  iou-wrk-3117     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.06%     0.01%  iou-wrk-3126     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.06%     0.00%  iou-wrk-3126     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.06%     0.06%  fio              [kernel.vmlinux]            [k] memcpy_erms
     0.06%     0.00%  iou-wrk-3100     [kernel.vmlinux]            [k] schedule
     0.06%     0.00%  iou-wrk-3114     [kernel.vmlinux]            [k] __remove_mapping
     0.06%     0.01%  iou-wrk-3117     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.06%     0.00%  iou-wrk-3117     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.06%     0.00%  iou-wrk-3133     [kernel.vmlinux]            [k] __remove_mapping
     0.06%     0.01%  fio              [kernel.vmlinux]            [k] cpumask_next
     0.06%     0.00%  iou-wrk-3092     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.06%     0.00%  iou-wrk-3107     [kernel.vmlinux]            [k] __remove_mapping
     0.06%     0.00%  iou-wrk-3118     [kernel.vmlinux]            [k] __remove_mapping
     0.06%     0.01%  iou-wrk-3092     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.06%     0.00%  iou-wrk-3092     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.06%     0.00%  iou-wrk-3097     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.06%     0.00%  iou-wrk-3105     [kernel.vmlinux]            [k] __remove_mapping
     0.06%     0.00%  iou-wrk-3123     [kernel.vmlinux]            [k] __remove_mapping
     0.06%     0.00%  iou-wrk-3122     [kernel.vmlinux]            [k] __remove_mapping
     0.06%     0.01%  iou-wrk-3097     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.06%     0.00%  iou-wrk-3097     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.06%     0.00%  iou-wrk-3125     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.06%     0.00%  iou-wrk-3091     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.06%     0.01%  iou-wrk-3098     [kernel.vmlinux]            [k] __sched_text_start
     0.06%     0.00%  iou-wrk-3094     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.06%     0.01%  iou-wrk-3091     [kernel.vmlinux]            [k] __sched_text_start
     0.06%     0.00%  iou-wrk-3091     [kernel.vmlinux]            [k] schedule
     0.06%     0.00%  iou-wrk-3091     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.06%     0.00%  iou-wrk-3116     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.06%     0.01%  iou-wrk-3091     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.06%     0.00%  iou-wrk-3102     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.06%     0.00%  iou-wrk-3131     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.06%     0.01%  iou-wrk-3125     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.06%     0.00%  iou-wrk-3125     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.06%     0.00%  iou-wrk-3098     [kernel.vmlinux]            [k] schedule
     0.06%     0.00%  iou-wrk-3106     [kernel.vmlinux]            [k] __remove_mapping
     0.06%     0.00%  iou-wrk-3134     [kernel.vmlinux]            [k] schedule_timeout
     0.06%     0.01%  iou-wrk-3131     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.06%     0.00%  iou-wrk-3131     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.06%     0.00%  iou-wrk-3131     [kernel.vmlinux]            [k] __remove_mapping
     0.06%     0.00%  iou-wrk-3098     [kernel.vmlinux]            [k] __remove_mapping
     0.06%     0.00%  iou-wrk-3094     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.06%     0.00%  iou-wrk-3098     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.06%     0.06%  iou-wrk-3107     [kernel.vmlinux]            [k] mem_cgroup_css_rstat_flush
     0.06%     0.00%  iou-wrk-3102     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.06%     0.00%  iou-wrk-3128     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.06%     0.01%  iou-wrk-3094     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.06%     0.00%  iou-wrk-3124     [kernel.vmlinux]            [k] __remove_mapping
     0.06%     0.01%  iou-wrk-3101     [kernel.vmlinux]            [k] __sched_text_start
     0.06%     0.01%  iou-wrk-3102     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.06%     0.00%  iou-wrk-3116     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.06%     0.01%  iou-wrk-3116     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.06%     0.01%  iou-wrk-3128     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.06%     0.00%  iou-wrk-3128     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.06%     0.01%  iou-wrk-3123     [kernel.vmlinux]            [k] __sched_text_start
     0.06%     0.00%  iou-wrk-3101     [kernel.vmlinux]            [k] schedule
     0.06%     0.00%  iou-wrk-3129     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.06%     0.01%  iou-wrk-3124     [kernel.vmlinux]            [k] __sched_text_start
     0.06%     0.00%  iou-wrk-3106     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.06%     0.00%  iou-wrk-3121     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.06%     0.00%  iou-wrk-3112     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.06%     0.01%  iou-wrk-3098     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.06%     0.00%  iou-wrk-3098     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.06%     0.01%  iou-wrk-3096     [kernel.vmlinux]            [k] __sched_text_start
     0.06%     0.00%  iou-wrk-3101     [kernel.vmlinux]            [k] __remove_mapping
     0.06%     0.00%  iou-wrk-3108     [kernel.vmlinux]            [k] __remove_mapping
     0.06%     0.00%  iou-wrk-3104     [kernel.vmlinux]            [k] __remove_mapping
     0.06%     0.01%  iou-wrk-3099     [kernel.vmlinux]            [k] __sched_text_start
     0.06%     0.00%  iou-wrk-3113     [kernel.vmlinux]            [k] __remove_mapping
     0.06%     0.01%  iou-wrk-3112     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.06%     0.00%  iou-wrk-3112     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.06%     0.00%  iou-wrk-3124     [kernel.vmlinux]            [k] schedule
     0.06%     0.00%  iou-wrk-3102     [kernel.vmlinux]            [k] __remove_mapping
     0.06%     0.00%  iou-wrk-3099     [kernel.vmlinux]            [k] __remove_mapping
     0.06%     0.00%  iou-wrk-3121     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.06%     0.00%  iou-wrk-3123     [kernel.vmlinux]            [k] schedule
     0.06%     0.00%  iou-wrk-3108     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.06%     0.00%  iou-wrk-3121     [kernel.vmlinux]            [k] __remove_mapping
     0.06%     0.00%  iou-wrk-3109     [kernel.vmlinux]            [k] __remove_mapping
     0.06%     0.00%  iou-wrk-3111     [kernel.vmlinux]            [k] __remove_mapping
     0.06%     0.00%  iou-wrk-3093     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.06%     0.01%  iou-wrk-3121     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.06%     0.01%  iou-wrk-3129     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.06%     0.00%  iou-wrk-3129     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.06%     0.01%  iou-wrk-3106     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.06%     0.00%  iou-wrk-3106     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.06%     0.00%  iou-wrk-3119     [kernel.vmlinux]            [k] __remove_mapping
     0.06%     0.00%  iou-wrk-3118     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.06%     0.00%  iou-wrk-3115     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.06%     0.00%  iou-wrk-3099     [kernel.vmlinux]            [k] schedule
     0.06%     0.00%  iou-wrk-3103     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.06%     0.00%  iou-wrk-3133     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.06%     0.00%  iou-wrk-3093     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.06%     0.01%  iou-wrk-3110     [kernel.vmlinux]            [k] __sched_text_start
     0.06%     0.01%  iou-wrk-3108     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.06%     0.00%  iou-wrk-3108     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.06%     0.00%  iou-wrk-3096     [kernel.vmlinux]            [k] schedule
     0.06%     0.01%  iou-wrk-3093     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.06%     0.00%  iou-wrk-3124     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.06%     0.00%  iou-wrk-3122     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.06%     0.00%  iou-wrk-3094     [kernel.vmlinux]            [k] schedule_timeout
     0.06%     0.01%  iou-wrk-3124     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.06%     0.00%  iou-wrk-3124     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.06%     0.01%  iou-wrk-3118     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.06%     0.00%  iou-wrk-3118     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.06%     0.00%  iou-wrk-3133     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.06%     0.00%  iou-wrk-3091     [kernel.vmlinux]            [k] __remove_mapping
     0.06%     0.00%  iou-wrk-3122     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.06%     0.00%  iou-wrk-3103     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.06%     0.01%  iou-wrk-3133     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.06%     0.01%  iou-wrk-3122     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.06%     0.01%  iou-wrk-3103     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.06%     0.00%  iou-wrk-3126     [kernel.vmlinux]            [k] __remove_mapping
     0.06%     0.00%  iou-wrk-3110     [kernel.vmlinux]            [k] schedule
     0.06%     0.00%  iou-wrk-3115     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.06%     0.00%  iou-wrk-3099     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.06%     0.03%  fio              [kernel.vmlinux]            [k] cpumask_next_wrap
     0.06%     0.00%  iou-wrk-3134     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.06%     0.01%  iou-wrk-3115     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.06%     0.00%  iou-wrk-3129     [kernel.vmlinux]            [k] __remove_mapping
     0.06%     0.00%  iou-wrk-3093     [kernel.vmlinux]            [k] __remove_mapping
     0.06%     0.00%  iou-wrk-3134     [kernel.vmlinux]            [k] __remove_mapping
